component,date,value,yoy_pct
Apparel,1992-01-01,130.9,3.15
Apparel,1992-02-01,131.0,2.91
Apparel,1992-03-01,131.3,3.39
Apparel,1992-04-01,130.7,2.51
Apparel,1992-05-01,131.6,2.81
Apparel,1992-06-01,132.1,3.28
Apparel,1992-07-01,132.7,3.11
Apparel,1992-08-01,132.3,1.85
Apparel,1992-09-01,132.2,1.69
Apparel,1992-10-01,132.5,1.84
Apparel,1992-11-01,132.7,1.3
Apparel,1992-12-01,132.8,1.61
Apparel,1993-01-01,132.8,1.45
Apparel,1993-02-01,134.0,2.29
Apparel,1993-03-01,134.0,2.06
Apparel,1993-04-01,134.0,2.52
Apparel,1993-05-01,133.5,1.44
Apparel,1993-06-01,133.0,0.68
Apparel,1993-07-01,132.8,0.08
Apparel,1993-08-01,134.0,1.28
Apparel,1993-09-01,133.7,1.13
Apparel,1993-10-01,133.8,0.98
Apparel,1993-11-01,134.4,1.28
Apparel,1993-12-01,134.1,0.98
Apparel,1994-01-01,133.3,0.38
Apparel,1994-02-01,133.2,-0.6
Apparel,1994-03-01,133.8,-0.15
Apparel,1994-04-01,133.5,-0.37
Apparel,1994-05-01,134.0,0.37
Apparel,1994-06-01,134.8,1.35
Apparel,1994-07-01,134.2,1.05
Apparel,1994-08-01,133.2,-0.6
Apparel,1994-09-01,133.6,-0.07
Apparel,1994-10-01,133.0,-0.6
Apparel,1994-11-01,132.5,-1.41
Apparel,1994-12-01,132.1,-1.49
Apparel,1995-01-01,132.2,-0.83
Apparel,1995-02-01,131.9,-0.98
Apparel,1995-03-01,132.2,-1.2
Apparel,1995-04-01,131.9,-1.2
Apparel,1995-05-01,131.6,-1.79
Apparel,1995-06-01,131.3,-2.6
Apparel,1995-07-01,131.4,-2.09
Apparel,1995-08-01,132.5,-0.53
Apparel,1995-09-01,132.3,-0.97
Apparel,1995-10-01,132.4,-0.45
Apparel,1995-11-01,132.0,-0.38
Apparel,1995-12-01,132.2,0.08
Apparel,1996-01-01,132.7,0.38
Apparel,1996-02-01,132.2,0.23
Apparel,1996-03-01,132.6,0.3
Apparel,1996-04-01,131.8,-0.08
Apparel,1996-05-01,131.8,0.15
Apparel,1996-06-01,131.6,0.23
Apparel,1996-07-01,131.3,-0.08
Apparel,1996-08-01,130.6,-1.43
Apparel,1996-09-01,131.3,-0.76
Apparel,1996-10-01,131.3,-0.83
Apparel,1996-11-01,131.6,-0.3
Apparel,1996-12-01,131.9,-0.23
Apparel,1997-01-01,132.3,-0.3
Apparel,1997-02-01,133.0,0.61
Apparel,1997-03-01,132.4,-0.15
Apparel,1997-04-01,133.0,0.91
Apparel,1997-05-01,133.3,1.14
Apparel,1997-06-01,133.1,1.14
Apparel,1997-07-01,133.3,1.52
Apparel,1997-08-01,132.7,1.61
Apparel,1997-09-01,132.9,1.22
Apparel,1997-10-01,132.7,1.07
Apparel,1997-11-01,132.7,0.84
Apparel,1997-12-01,133.0,0.83
Apparel,1998-01-01,133.1,0.6
Apparel,1998-02-01,133.0,0.0
Apparel,1998-03-01,132.7,0.23
Apparel,1998-04-01,132.3,-0.53
Apparel,1998-05-01,132.7,-0.45
Apparel,1998-06-01,133.3,0.15
Apparel,1998-07-01,133.5,0.15
Apparel,1998-08-01,135.1,1.81
Apparel,1998-09-01,133.1,0.15
Apparel,1998-10-01,132.7,0.0
Apparel,1998-11-01,132.7,0.0
Apparel,1998-12-01,132.0,-0.75
Apparel,1999-01-01,131.5,-1.2
Apparel,1999-02-01,130.8,-1.65
Apparel,1999-03-01,130.4,-1.73
Apparel,1999-04-01,131.7,-0.45
Apparel,1999-05-01,131.7,-0.75
Apparel,1999-06-01,131.7,-1.2
Apparel,1999-07-01,131.5,-1.5
Apparel,1999-08-01,130.9,-3.11
Apparel,1999-09-01,131.2,-1.43
Apparel,1999-10-01,131.4,-0.98
Apparel,1999-11-01,131.0,-1.28
Apparel,1999-12-01,131.3,-0.53
Apparel,2000-01-01,130.7,-0.61
Apparel,2000-02-01,130.4,-0.31
Apparel,2000-03-01,130.3,-0.08
Apparel,2000-04-01,129.8,-1.44
Apparel,2000-05-01,129.7,-1.52
Apparel,2000-06-01,129.3,-1.82
Apparel,2000-07-01,128.9,-1.98
Apparel,2000-08-01,128.9,-1.53
Apparel,2000-09-01,129.5,-1.3
Apparel,2000-10-01,129.2,-1.67
Apparel,2000-11-01,129.2,-1.37
Apparel,2000-12-01,129.1,-1.68
Apparel,2001-01-01,129.4,-0.99
Apparel,2001-02-01,129.6,-0.61
Apparel,2001-03-01,129.5,-0.61
Apparel,2001-04-01,128.2,-1.23
Apparel,2001-05-01,127.4,-1.77
Apparel,2001-06-01,127.4,-1.47
Apparel,2001-07-01,127.3,-1.24
Apparel,2001-08-01,126.4,-1.94
Apparel,2001-09-01,125.8,-2.86
Apparel,2001-10-01,125.8,-2.63
Apparel,2001-11-01,125.4,-2.94
Apparel,2001-12-01,124.9,-3.25
Apparel,2002-01-01,124.4,-3.86
Apparel,2002-02-01,124.6,-3.86
Apparel,2002-03-01,125.3,-3.24
Apparel,2002-04-01,125.1,-2.42
Apparel,2002-05-01,124.6,-2.2
Apparel,2002-06-01,123.9,-2.75
Apparel,2002-07-01,123.5,-2.99
Apparel,2002-08-01,124.3,-1.66
Apparel,2002-09-01,123.4,-1.91
Apparel,2002-10-01,123.0,-2.23
Apparel,2002-11-01,123.1,-1.83
Apparel,2002-12-01,122.7,-1.76
Apparel,2003-01-01,122.1,-1.85
Apparel,2003-02-01,121.8,-2.25
Apparel,2003-03-01,120.7,-3.67
Apparel,2003-04-01,120.3,-3.84
Apparel,2003-05-01,120.0,-3.69
Apparel,2003-06-01,120.6,-2.66
Apparel,2003-07-01,121.1,-1.94
Apparel,2003-08-01,120.8,-2.82
Apparel,2003-09-01,120.9,-2.03
Apparel,2003-10-01,121.1,-1.54
Apparel,2003-11-01,120.8,-1.87
Apparel,2003-12-01,120.2,-2.04
Apparel,2004-01-01,120.1,-1.64
Apparel,2004-02-01,120.1,-1.4
Apparel,2004-03-01,120.4,-0.25
Apparel,2004-04-01,120.6,0.25
Apparel,2004-05-01,120.9,0.75
Apparel,2004-06-01,121.2,0.5
Apparel,2004-07-01,121.0,-0.08
Apparel,2004-08-01,120.3,-0.41
Apparel,2004-09-01,120.0,-0.74
Apparel,2004-10-01,120.3,-0.66
Apparel,2004-11-01,120.6,-0.17
Apparel,2004-12-01,119.8,-0.33
Apparel,2005-01-01,120.3,0.17
Apparel,2005-02-01,120.0,-0.08
Apparel,2005-03-01,120.5,0.08
Apparel,2005-04-01,119.9,-0.58
Apparel,2005-05-01,119.9,-0.83
Apparel,2005-06-01,119.4,-1.49
Apparel,2005-07-01,119.0,-1.65
Apparel,2005-08-01,119.5,-0.67
Apparel,2005-09-01,119.1,-0.75
Apparel,2005-10-01,119.0,-1.08
Apparel,2005-11-01,119.2,-1.16
Apparel,2005-12-01,118.6,-1.0
Apparel,2006-01-01,118.9,-1.16
Apparel,2006-02-01,117.8,-1.83
Apparel,2006-03-01,119.1,-1.16
Apparel,2006-04-01,119.6,-0.25
Apparel,2006-05-01,119.9,0.0
Apparel,2006-06-01,120.1,0.59
Apparel,2006-07-01,119.0,0.0
Apparel,2006-08-01,119.8,0.25
Apparel,2006-09-01,120.2,0.92
Apparel,2006-10-01,119.8,0.67
Apparel,2006-11-01,119.4,0.17
Apparel,2006-12-01,119.8,1.01
Apparel,2007-01-01,119.86,0.81
Apparel,2007-02-01,120.237,2.07
Apparel,2007-03-01,119.797,0.59
Apparel,2007-04-01,119.331,-0.22
Apparel,2007-05-01,119.166,-0.61
Apparel,2007-06-01,118.576,-1.27
Apparel,2007-07-01,118.449,-0.46
Apparel,2007-08-01,117.901,-1.59
Apparel,2007-09-01,118.023,-1.81
Apparel,2007-10-01,118.435,-1.14
Apparel,2007-11-01,118.737,-0.56
Apparel,2007-12-01,119.35,-0.38
Apparel,2008-01-01,119.438,-0.35
Apparel,2008-02-01,118.904,-1.11
Apparel,2008-03-01,118.399,-1.17
Apparel,2008-04-01,118.729,-0.5
Apparel,2008-05-01,118.716,-0.38
Apparel,2008-06-01,118.501,-0.06
Apparel,2008-07-01,119.006,0.47
Apparel,2008-08-01,119.736,1.56
Apparel,2008-09-01,119.618,1.35
Apparel,2008-10-01,118.799,0.31
Apparel,2008-11-01,118.867,0.11
Apparel,2008-12-01,118.119,-1.03
Apparel,2009-01-01,117.967,-1.23
Apparel,2009-02-01,119.888,0.83
Apparel,2009-03-01,120.368,1.66
Apparel,2009-04-01,120.182,1.22
Apparel,2009-05-01,120.038,1.11
Apparel,2009-06-01,120.276,1.5
Apparel,2009-07-01,119.984,0.82
Apparel,2009-08-01,120.236,0.42
Apparel,2009-09-01,120.779,0.97
Apparel,2009-10-01,120.5,1.43
Apparel,2009-11-01,120.007,0.96
Apparel,2009-12-01,120.441,1.97
Apparel,2010-01-01,119.91,1.65
Apparel,2010-02-01,120.184,0.25
Apparel,2010-03-01,120.225,-0.12
Apparel,2010-04-01,119.646,-0.45
Apparel,2010-05-01,119.648,-0.32
Apparel,2010-06-01,119.623,-0.54
Apparel,2010-07-01,119.322,-0.55
Apparel,2010-08-01,118.96,-1.06
Apparel,2010-09-01,119.21,-1.3
Apparel,2010-10-01,118.917,-1.31
Apparel,2010-11-01,119.027,-0.82
Apparel,2010-12-01,119.223,-1.01
Apparel,2011-01-01,119.82,-0.08
Apparel,2011-02-01,119.904,-0.23
Apparel,2011-03-01,119.739,-0.4
Apparel,2011-04-01,120.037,0.33
Apparel,2011-05-01,121.146,1.25
Apparel,2011-06-01,121.71,1.74
Apparel,2011-07-01,122.547,2.7
Apparel,2011-08-01,123.551,3.86
Apparel,2011-09-01,123.244,3.38
Apparel,2011-10-01,123.775,4.09
Apparel,2011-11-01,124.762,4.82
Apparel,2011-12-01,124.865,4.73
Apparel,2012-01-01,125.399,4.66
Apparel,2012-02-01,125.075,4.31
Apparel,2012-03-01,125.85,5.1
Apparel,2012-04-01,126.432,5.33
Apparel,2012-05-01,126.663,4.55
Apparel,2012-06-01,126.248,3.73
Apparel,2012-07-01,125.935,2.76
Apparel,2012-08-01,125.333,1.44
Apparel,2012-09-01,126.386,2.55
Apparel,2012-10-01,127.291,2.84
Apparel,2012-11-01,127.191,1.95
Apparel,2012-12-01,127.289,1.94
Apparel,2013-01-01,128.076,2.13
Apparel,2013-02-01,128.134,2.45
Apparel,2013-03-01,126.97,0.89
Apparel,2013-04-01,126.905,0.37
Apparel,2013-05-01,126.916,0.2
Apparel,2013-06-01,126.995,0.59
Apparel,2013-07-01,127.645,1.36
Apparel,2013-08-01,127.412,1.66
Apparel,2013-09-01,127.281,0.71
Apparel,2013-10-01,126.988,-0.24
Apparel,2013-11-01,127.333,0.11
Apparel,2013-12-01,128.577,1.01
Apparel,2014-01-01,127.882,-0.15
Apparel,2014-02-01,127.279,-0.67
Apparel,2014-03-01,127.439,0.37
Apparel,2014-04-01,127.475,0.45
Apparel,2014-05-01,127.773,0.68
Apparel,2014-06-01,127.982,0.78
Apparel,2014-07-01,127.942,0.23
Apparel,2014-08-01,127.357,-0.04
Apparel,2014-09-01,127.813,0.42
Apparel,2014-10-01,127.761,0.61
Apparel,2014-11-01,127.254,-0.06
Apparel,2014-12-01,126.637,-1.51
Apparel,2015-01-01,126.129,-1.37
Apparel,2015-02-01,125.96,-1.04
Apparel,2015-03-01,126.626,-0.64
Apparel,2015-04-01,126.39,-0.85
Apparel,2015-05-01,125.831,-1.52
Apparel,2015-06-01,125.51,-1.93
Apparel,2015-07-01,125.689,-1.76
Apparel,2015-08-01,126.166,-0.94
Apparel,2015-09-01,126.011,-1.41
Apparel,2015-10-01,125.323,-1.91
Apparel,2015-11-01,125.724,-1.2
Apparel,2015-12-01,126.042,-0.47
Apparel,2016-01-01,124.999,-0.9
Apparel,2016-02-01,125.898,-0.05
Apparel,2016-03-01,125.843,-0.62
Apparel,2016-04-01,125.782,-0.48
Apparel,2016-05-01,126.707,0.7
Apparel,2016-06-01,126.276,0.61
Apparel,2016-07-01,125.881,0.15
Apparel,2016-08-01,126.148,-0.01
Apparel,2016-09-01,125.914,-0.08
Apparel,2016-10-01,126.521,0.96
Apparel,2016-11-01,126.605,0.7
Apparel,2016-12-01,126.185,0.11
Apparel,2017-01-01,126.044,0.84
Apparel,2017-02-01,126.058,0.13
Apparel,2017-03-01,126.397,0.44
Apparel,2017-04-01,126.301,0.41
Apparel,2017-05-01,125.651,-0.83
Apparel,2017-06-01,125.508,-0.61
Apparel,2017-07-01,125.368,-0.41
Apparel,2017-08-01,125.39,-0.6
Apparel,2017-09-01,125.759,-0.12
Apparel,2017-10-01,125.961,-0.44
Apparel,2017-11-01,125.024,-1.25
Apparel,2017-12-01,124.234,-1.55
Apparel,2018-01-01,124.855,-0.94
Apparel,2018-02-01,125.839,-0.17
Apparel,2018-03-01,126.489,0.07
Apparel,2018-04-01,127.326,0.81
Apparel,2018-05-01,127.464,1.44
Apparel,2018-06-01,126.384,0.7
Apparel,2018-07-01,125.676,0.25
Apparel,2018-08-01,123.451,-1.55
Apparel,2018-09-01,125.143,-0.49
Apparel,2018-10-01,126.021,0.05
Apparel,2018-11-01,125.099,0.06
Apparel,2018-12-01,124.356,0.1
Apparel,2019-01-01,124.466,-0.31
Apparel,2019-02-01,124.526,-1.04
Apparel,2019-03-01,123.666,-2.23
Apparel,2019-04-01,123.901,-2.69
Apparel,2019-05-01,123.764,-2.9
Apparel,2019-06-01,124.75,-1.29
Apparel,2019-07-01,124.731,-0.75
Apparel,2019-08-01,124.532,0.88
Apparel,2019-09-01,124.795,-0.28
Apparel,2019-10-01,123.489,-2.01
Apparel,2019-11-01,123.55,-1.24
Apparel,2019-12-01,122.859,-1.2
Apparel,2020-01-01,122.477,-1.6
Apparel,2020-02-01,122.952,-1.26
Apparel,2020-03-01,121.558,-1.7
Apparel,2020-04-01,117.065,-5.52
Apparel,2020-05-01,114.244,-7.69
Apparel,2020-06-01,115.665,-7.28
Apparel,2020-07-01,116.576,-6.54
Apparel,2020-08-01,116.907,-6.12
Apparel,2020-09-01,117.157,-6.12
Apparel,2020-10-01,117.158,-5.13
Apparel,2020-11-01,117.411,-4.97
Apparel,2020-12-01,117.967,-3.98
Apparel,2021-01-01,119.065,-2.79
Apparel,2021-02-01,118.14,-3.91
Apparel,2021-03-01,118.484,-2.53
Apparel,2021-04-01,119.692,2.24
Apparel,2021-05-01,120.794,5.73
Apparel,2021-06-01,121.339,4.91
Apparel,2021-07-01,121.319,4.07
Apparel,2021-08-01,121.505,3.93
Apparel,2021-09-01,121.051,3.32
Apparel,2021-10-01,122.57,4.62
Apparel,2021-11-01,123.61,5.28
Apparel,2021-12-01,124.753,5.75
Apparel,2022-01-01,125.476,5.38
Apparel,2022-02-01,125.997,6.65
Apparel,2022-03-01,126.443,6.72
Apparel,2022-04-01,126.098,5.35
Apparel,2022-05-01,126.693,4.88
Apparel,2022-06-01,127.432,5.02
Apparel,2022-07-01,127.394,5.01
Apparel,2022-08-01,127.422,4.87
Apparel,2022-09-01,127.588,5.4
Apparel,2022-10-01,127.777,4.25
Apparel,2022-11-01,128.338,3.82
Apparel,2022-12-01,128.475,2.98
Apparel,2023-01-01,129.43,3.15
Apparel,2023-02-01,130.239,3.37
Apparel,2023-03-01,130.426,3.15
Apparel,2023-04-01,130.573,3.55
Apparel,2023-05-01,131.003,3.4
Apparel,2023-06-01,131.118,2.89
Apparel,2023-07-01,131.352,3.11
Apparel,2023-08-01,131.16,2.93
Apparel,2023-09-01,130.338,2.16
Apparel,2023-10-01,131.274,2.74
Apparel,2023-11-01,130.099,1.37
Apparel,2023-12-01,129.942,1.14
Apparel,2024-01-01,129.685,0.2
Apparel,2024-02-01,130.309,0.05
Apparel,2024-03-01,130.956,0.41
Apparel,2024-04-01,132.237,1.27
Apparel,2024-05-01,132.027,0.78
Apparel,2024-06-01,131.956,0.64
Apparel,2024-07-01,131.569,0.17
Apparel,2024-08-01,131.415,0.19
Apparel,2024-09-01,132.539,1.69
Apparel,2024-10-01,131.741,0.36
Apparel,2024-11-01,131.692,1.22
Apparel,2024-12-01,131.568,1.25
Apparel,2025-01-01,130.436,0.58
Apparel,2025-02-01,131.095,0.6
Apparel,2025-03-01,131.388,0.33
Apparel,2025-04-01,131.201,-0.78
Apparel,2025-05-01,130.782,-0.94
Apparel,2025-06-01,131.214,-0.56
Apparel,2025-07-01,131.354,-0.16
Apparel,2025-08-01,131.694,0.21
Apparel,2025-09-01,132.411,-0.1
Apparel,2025-11-01,131.883,0.11
Apparel,2025-12-01,132.317,0.47
Apparel,2026-01-01,132.723,0.88
Apparel,2026-02-01,134.419,3.05
Apparel,2026-03-01,135.804,3.59
Apparel,2026-04-01,136.67,4.02
Apparel,2026-05-01,137.069,4.47
Energy,1993-01-01,84.1,
Energy,1993-02-01,84.3,
Energy,1993-03-01,84.6,
Energy,1993-04-01,84.8,
Energy,1993-05-01,85.2,
Energy,1993-06-01,85.4,
Energy,1993-07-01,85.6,
Energy,1993-08-01,86.0,
Energy,1993-09-01,86.3,
Energy,1993-10-01,86.5,
Energy,1993-11-01,86.8,
Energy,1993-12-01,87.2,
Energy,1994-01-01,87.3,3.8
Energy,1994-02-01,87.9,4.27
Energy,1994-03-01,88.1,4.14
Energy,1994-04-01,88.3,4.13
Energy,1994-05-01,88.6,3.99
Energy,1994-06-01,88.9,4.1
Energy,1994-07-01,89.1,4.09
Energy,1994-08-01,89.3,3.84
Energy,1994-09-01,89.4,3.59
Energy,1994-10-01,89.6,3.58
Energy,1994-11-01,89.8,3.46
Energy,1994-12-01,90.1,3.33
Energy,1995-01-01,91.1,4.35
Energy,1995-02-01,91.2,3.75
Energy,1995-03-01,91.3,3.63
Energy,1995-04-01,91.6,3.74
Energy,1995-05-01,91.7,3.5
Energy,1995-06-01,92.1,3.6
Energy,1995-07-01,92.3,3.59
Energy,1995-08-01,92.5,3.58
Energy,1995-09-01,92.9,3.91
Energy,1995-10-01,93.1,3.91
Energy,1995-11-01,93.3,3.9
Energy,1995-12-01,93.7,4.0
Energy,1996-01-01,93.9,3.07
Energy,1996-02-01,94.2,3.29
Energy,1996-03-01,94.6,3.61
Energy,1996-04-01,94.3,2.95
Energy,1996-05-01,95.0,3.6
Energy,1996-06-01,95.3,3.47
Energy,1996-07-01,95.6,3.58
Energy,1996-08-01,95.8,3.57
Energy,1996-09-01,96.1,3.44
Energy,1996-10-01,96.4,3.54
Energy,1996-11-01,96.6,3.54
Energy,1996-12-01,96.9,3.42
Energy,1997-01-01,97.2,3.51
Energy,1997-02-01,97.4,3.4
Energy,1997-03-01,97.7,3.28
Energy,1997-04-01,97.9,3.82
Energy,1997-05-01,98.2,3.37
Energy,1997-06-01,98.5,3.36
Energy,1997-07-01,98.7,3.24
Energy,1997-08-01,98.7,3.03
Energy,1997-09-01,99.0,3.02
Energy,1997-10-01,99.3,3.01
Energy,1997-11-01,99.5,3.0
Energy,1997-12-01,99.8,2.99
Energy,1998-01-01,99.8,2.67
Energy,1998-02-01,99.7,2.36
Energy,1998-03-01,100.0,2.35
Energy,1998-04-01,100.2,2.35
Energy,1998-05-01,100.5,2.34
Energy,1998-06-01,100.6,2.13
Energy,1998-07-01,100.6,1.93
Energy,1998-08-01,100.1,1.42
Energy,1998-09-01,100.3,1.31
Energy,1998-10-01,100.4,1.11
Energy,1998-11-01,100.6,1.11
Energy,1998-12-01,100.5,0.7
Energy,1999-01-01,100.5,0.7
Energy,1999-02-01,100.8,1.1
Energy,1999-03-01,100.8,0.8
Energy,1999-04-01,101.0,0.8
Energy,1999-05-01,100.9,0.4
Energy,1999-06-01,101.0,0.4
Energy,1999-07-01,101.1,0.5
Energy,1999-08-01,101.3,1.2
Energy,1999-09-01,101.5,1.2
Energy,1999-10-01,101.6,1.2
Energy,1999-11-01,101.8,1.19
Energy,1999-12-01,101.9,1.39
Energy,2000-01-01,102.6,2.09
Energy,2000-02-01,102.2,1.39
Energy,2000-03-01,102.1,1.29
Energy,2000-04-01,102.2,1.19
Energy,2000-05-01,102.3,1.39
Energy,2000-06-01,102.1,1.09
Energy,2000-07-01,102.7,1.58
Energy,2000-08-01,102.8,1.48
Energy,2000-09-01,102.2,0.69
Energy,2000-10-01,103.0,1.38
Energy,2000-11-01,102.8,0.98
Energy,2000-12-01,103.4,1.47
Energy,2001-01-01,103.8,1.17
Energy,2001-02-01,103.9,1.66
Energy,2001-03-01,104.4,2.25
Energy,2001-04-01,104.5,2.25
Energy,2001-05-01,104.6,2.25
Energy,2001-06-01,105.0,2.84
Energy,2001-07-01,105.5,2.73
Energy,2001-08-01,105.8,2.92
Energy,2001-09-01,105.8,3.52
Energy,2001-10-01,106.4,3.3
Energy,2001-11-01,106.5,3.6
Energy,2001-12-01,106.7,3.19
Energy,2002-01-01,107.0,3.08
Energy,2002-02-01,107.2,3.18
Energy,2002-03-01,106.8,2.3
Energy,2002-04-01,106.6,2.01
Energy,2002-05-01,107.2,2.49
Energy,2002-06-01,107.5,2.38
Energy,2002-07-01,108.2,2.56
Energy,2002-08-01,108.9,2.93
Energy,2002-09-01,108.7,2.74
Energy,2002-10-01,108.8,2.26
Energy,2002-11-01,108.8,2.16
Energy,2002-12-01,109.0,2.16
Energy,2003-01-01,109.5,2.34
Energy,2003-02-01,109.7,2.33
Energy,2003-03-01,109.6,2.62
Energy,2003-04-01,109.4,2.63
Energy,2003-05-01,109.3,1.96
Energy,2003-06-01,109.1,1.49
Energy,2003-07-01,109.6,1.29
Energy,2003-08-01,110.0,1.01
Energy,2003-09-01,110.1,1.29
Energy,2003-10-01,110.2,1.29
Energy,2003-11-01,110.3,1.38
Energy,2003-12-01,110.7,1.56
Energy,2004-01-01,110.9,1.28
Energy,2004-02-01,111.2,1.37
Energy,2004-03-01,111.3,1.55
Energy,2004-04-01,111.3,1.74
Energy,2004-05-01,111.2,1.74
Energy,2004-06-01,111.5,2.2
Energy,2004-07-01,111.6,1.82
Energy,2004-08-01,111.6,1.45
Energy,2004-09-01,112.0,1.73
Energy,2004-10-01,111.8,1.45
Energy,2004-11-01,112.1,1.63
Energy,2004-12-01,112.3,1.45
Energy,2005-01-01,112.5,1.44
Energy,2005-02-01,112.8,1.44
Energy,2005-03-01,113.0,1.53
Energy,2005-04-01,113.4,1.89
Energy,2005-05-01,113.4,1.98
Energy,2005-06-01,113.5,1.79
Energy,2005-07-01,113.7,1.88
Energy,2005-08-01,113.5,1.7
Energy,2005-09-01,114.4,2.14
Energy,2005-10-01,114.3,2.24
Energy,2005-11-01,114.8,2.41
Energy,2005-12-01,115.0,2.4
Energy,2006-01-01,115.5,2.67
Energy,2006-02-01,115.6,2.48
Energy,2006-03-01,115.8,2.48
Energy,2006-04-01,116.2,2.47
Energy,2006-05-01,116.3,2.56
Energy,2006-06-01,116.7,2.82
Energy,2006-07-01,117.1,2.99
Energy,2006-08-01,117.3,3.35
Energy,2006-09-01,117.5,2.71
Energy,2006-10-01,117.7,2.97
Energy,2006-11-01,117.6,2.44
Energy,2006-12-01,117.7,2.35
Energy,2007-01-01,117.631,1.85
Energy,2007-02-01,117.967,2.05
Energy,2007-03-01,118.47,2.31
Energy,2007-04-01,118.742,2.19
Energy,2007-05-01,119.407,2.67
Energy,2007-06-01,119.513,2.41
Energy,2007-07-01,119.777,2.29
Energy,2007-08-01,120.107,2.39
Energy,2007-09-01,120.384,2.45
Energy,2007-10-01,120.773,2.61
Energy,2007-11-01,120.867,2.78
Energy,2007-12-01,121.238,3.01
Energy,2008-01-01,121.592,3.37
Energy,2008-02-01,121.769,3.22
Energy,2008-03-01,122.059,3.03
Energy,2008-04-01,122.467,3.14
Energy,2008-05-01,122.922,2.94
Energy,2008-06-01,123.573,3.4
Energy,2008-07-01,124.132,3.64
Energy,2008-08-01,124.427,3.6
Energy,2008-09-01,124.671,3.56
Energy,2008-10-01,124.952,3.46
Energy,2008-11-01,125.287,3.66
Energy,2008-12-01,125.691,3.67
Energy,2009-01-01,125.995,3.62
Energy,2009-02-01,126.229,3.66
Energy,2009-03-01,126.433,3.58
Energy,2009-04-01,126.659,3.42
Energy,2009-05-01,127.03,3.34
Energy,2009-06-01,127.256,2.98
Energy,2009-07-01,127.574,2.77
Energy,2009-08-01,127.819,2.73
Energy,2009-09-01,128.204,2.83
Energy,2009-10-01,128.431,2.78
Energy,2009-11-01,128.429,2.51
Energy,2009-12-01,128.686,2.38
Energy,2010-01-01,128.956,2.35
Energy,2010-02-01,129.136,2.3
Energy,2010-03-01,129.439,2.38
Energy,2010-04-01,129.686,2.39
Energy,2010-05-01,129.776,2.16
Energy,2010-06-01,129.939,2.11
Energy,2010-07-01,130.112,1.99
Energy,2010-08-01,130.289,1.93
Energy,2010-09-01,130.408,1.72
Energy,2010-10-01,130.376,1.51
Energy,2010-11-01,130.548,1.65
Energy,2010-12-01,130.42,1.35
Energy,2011-01-01,130.584,1.26
Energy,2011-02-01,130.702,1.21
Energy,2011-03-01,130.805,1.06
Energy,2011-04-01,130.918,0.95
Energy,2011-05-01,131.063,0.99
Energy,2011-06-01,131.207,0.98
Energy,2011-07-01,131.308,0.92
Energy,2011-08-01,131.748,1.12
Energy,2011-09-01,131.925,1.16
Energy,2011-10-01,132.243,1.43
Energy,2011-11-01,132.446,1.45
Energy,2011-12-01,132.645,1.71
Energy,2012-01-01,133.062,1.9
Energy,2012-02-01,133.185,1.9
Energy,2012-03-01,133.289,1.9
Energy,2012-04-01,133.469,1.95
Energy,2012-05-01,133.849,2.13
Energy,2012-06-01,133.957,2.1
Energy,2012-07-01,133.954,2.02
Energy,2012-08-01,133.811,1.57
Energy,2012-09-01,134.06,1.62
Energy,2012-10-01,134.319,1.57
Energy,2012-11-01,134.489,1.54
Energy,2012-12-01,134.693,1.54
Energy,2013-01-01,135.177,1.59
