series_id        ,year,period,       value
APU0000706212    ,1997,M11,       1.246
APU0000706212    ,1997,M12,       1.217
APU0000706212    ,1998,M01,       1.280
APU0000706212    ,1998,M02,       1.271
APU0000706212    ,1998,M03,       1.249
APU0000706212    ,1998,M04,       1.256
APU0000706212    ,1998,M05,       1.260
APU0000706212    ,1998,M06,       1.279
APU0000706212    ,1998,M07,       1.252
APU0000706212    ,1998,M08,       1.291
APU0000706212    ,1998,M09,       1.255
APU0000706212    ,1998,M10,       1.300
APU0000706212    ,1998,M11,       1.301
APU0000706212    ,1998,M12,       1.261
APU0000706212    ,1999,M01,       1.274
APU0000706212    ,1999,M02,       1.280
APU0000706212    ,1999,M03,       1.281
APU0000706212    ,1999,M04,       1.253
APU0000706212    ,1999,M05,       1.237
APU0000706212    ,1999,M06,       1.283
APU0000706212    ,1999,M07,       1.316
APU0000706212    ,1999,M08,       1.284
APU0000706212    ,1999,M09,       1.269
APU0000706212    ,1999,M10,       1.274
APU0000706212    ,1999,M11,       1.268
APU0000706212    ,1999,M12,       1.168
APU0000706212    ,2000,M01,       1.273
APU0000706212    ,2000,M02,       1.255
APU0000706212    ,2000,M03,       1.255
APU0000706212    ,2000,M04,       1.260
APU0000706212    ,2000,M05,       1.262
APU0000706212    ,2000,M06,       1.286
APU0000706212    ,2000,M07,       1.293
APU0000706212    ,2000,M08,       1.298
APU0000706212    ,2000,M09,       1.297
APU0000706212    ,2000,M10,       1.287
APU0000706212    ,2000,M11,       1.209
APU0000706212    ,2000,M12,       1.264
APU0000706212    ,2001,M01,       1.271
APU0000706212    ,2001,M02,       1.282
APU0000706212    ,2001,M03,       1.293
APU0000706212    ,2001,M04,       1.294
APU0000706212    ,2001,M05,       1.282
APU0000706212    ,2001,M06,       1.301
APU0000706212    ,2001,M07,       1.351
APU0000706212    ,2001,M08,       1.356
APU0000706212    ,2001,M09,       1.306
APU0000706212    ,2001,M10,       1.341
APU0000706212    ,2001,M11,       1.355
APU0000706212    ,2001,M12,       1.339
APU0000706212    ,2002,M01,       1.361
APU0000706212    ,2002,M02,       1.329
APU0000706212    ,2002,M03,       1.319
APU0000706212    ,2002,M04,       1.307
APU0000706212    ,2002,M05,       1.282
APU0000706212    ,2002,M06,       1.311
APU0000706212    ,2002,M07,       1.270
APU0000706212    ,2002,M08,       1.295
APU0000706212    ,2002,M09,       1.339
APU0000706212    ,2002,M10,       1.313
APU0000706212    ,2002,M11,       1.285
APU0000706212    ,2002,M12,       1.275
APU0000706212    ,2003,M01,       1.238
APU0000706212    ,2003,M02,       1.223
APU0000706212    ,2003,M03,       1.249
APU0000706212    ,2003,M04,       1.259
APU0000706212    ,2003,M05,       1.248
APU0000706212    ,2003,M06,       1.226
APU0000706212    ,2003,M07,       1.262
APU0000706212    ,2003,M08,       1.242
APU0000706212    ,2003,M09,       1.254
APU0000706212    ,2003,M10,       1.325
APU0000706212    ,2003,M11,       1.275
APU0000706212    ,2003,M12,       1.274
APU0000706212    ,2004,M01,       1.283
APU0000706212    ,2004,M02,       1.305
APU0000706212    ,2004,M03,       1.299
APU0000706212    ,2004,M04,       1.268
APU0000706212    ,2004,M05,       1.378
APU0000706212    ,2004,M06,       1.316
APU0000706212    ,2004,M07,       1.333
APU0000706212    ,2004,M08,       1.351
APU0000706212    ,2004,M09,       1.368
APU0000706212    ,2004,M10,       1.398
APU0000706212    ,2004,M11,       1.302
APU0000706212    ,2004,M12,       1.368
APU0000706212    ,2005,M01,       1.293
APU0000706212    ,2005,M02,       1.347
APU0000706212    ,2005,M03,       1.291
APU0000706212    ,2005,M04,       1.322
APU0000706212    ,2005,M05,       1.299
APU0000706212    ,2005,M06,       1.357
APU0000706212    ,2005,M07,       1.311
APU0000706212    ,2005,M08,       1.315
APU0000706212    ,2005,M09,       1.350
APU0000706212    ,2005,M10,       1.336
APU0000706212    ,2005,M11,       1.373
APU0000706212    ,2005,M12,       1.326
APU0000706212    ,2006,M01,       1.295
APU0000706212    ,2006,M02,       1.270
APU0000706212    ,2006,M03,       1.290
APU0000706212    ,2006,M04,       1.253
APU0000706212    ,2006,M05,       1.231
APU0000706212    ,2006,M06,       1.183
APU0000706212    ,2006,M07,       1.205
APU0000706212    ,2006,M08,       1.228
APU0000706212    ,2006,M09,       1.242
APU0000706212    ,2006,M10,       1.222
APU0000706212    ,2006,M11,       1.210
APU0000706212    ,2006,M12,       1.233
APU0000706212    ,2007,M01,       1.222
APU0000706212    ,2007,M02,       1.266
APU0000706212    ,2007,M03,       1.294
APU0000706212    ,2007,M04,       1.280
APU0000706212    ,2007,M05,       1.298
APU0000706212    ,2007,M06,       1.332
APU0000706212    ,2007,M07,       1.334
APU0000706212    ,2007,M08,       1.304
APU0000706212    ,2007,M09,       1.356
APU0000706212    ,2007,M10,       1.304
APU0000706212    ,2007,M11,       1.372
APU0000706212    ,2007,M12,       1.360
APU0000706212    ,2008,M01,       1.355
APU0000706212    ,2008,M02,       1.391
APU0000706212    ,2008,M03,       1.387
APU0000706212    ,2008,M04,       1.358
APU0000706212    ,2008,M05,       1.388
APU0000706212    ,2008,M06,       1.411
APU0000706212    ,2008,M07,       1.417
APU0000706212    ,2008,M08,       1.435
APU0000706212    ,2008,M09,       1.481
APU0000706212    ,2008,M10,       1.467
APU0000706212    ,2008,M11,       1.478
APU0000706212    ,2008,M12,       1.497
APU0000706212    ,2009,M01,       1.506
APU0000706212    ,2009,M02,       1.512
APU0000706212    ,2009,M03,       1.492
APU0000706212    ,2009,M04,       1.527
APU0000706212    ,2009,M05,       1.553
APU0000706212    ,2009,M06,       1.565
APU0000706212    ,2009,M07,       1.476
APU0000706212    ,2009,M08,       1.476
APU0000706212    ,2009,M09,       1.430
APU0000706212    ,2009,M10,       1.470
APU0000706212    ,2009,M11,       1.472
APU0000706212    ,2009,M12,       1.455
APU0000706212    ,2010,M01,       1.436
APU0000706212    ,2010,M02,       1.471
APU0000706212    ,2010,M03,       1.357
APU0000706212    ,2010,M04,       1.385
APU0000706212    ,2010,M05,       1.433
APU0000706212    ,2010,M06,       1.491
APU0000706212    ,2010,M07,       1.508
APU0000706212    ,2010,M08,       1.468
APU0000706212    ,2010,M09,       1.521
APU0000706212    ,2010,M10,       1.480
APU0000706212    ,2010,M11,       1.502
APU0000706212    ,2010,M12,       1.483
APU0000706212    ,2011,M01,       1.422
APU0000706212    ,2011,M02,       1.521
APU0000706212    ,2011,M03,       1.507
APU0000706212    ,2011,M04,       1.481
APU0000706212    ,2011,M05,       1.483
APU0000706212    ,2011,M06,       1.452
APU0000706212    ,2011,M07,       1.499
APU0000706212    ,2011,M08,       1.525
APU0000706212    ,2011,M09,       1.561
APU0000706212    ,2011,M10,       1.496
APU0000706212    ,2011,M11,       1.470
APU0000706212    ,2011,M12,       1.457
APU0000706212    ,2012,M01,       1.585
APU0000706212    ,2012,M02,       1.515
APU0000706212    ,2012,M03,       1.643
APU0000706212    ,2012,M04,       1.594
APU0000706212    ,2012,M05,       1.588
APU0000706212    ,2012,M06,       1.612
APU0000706212    ,2012,M07,       1.610
APU0000706212    ,2012,M08,       1.584
APU0000706212    ,2012,M09,       1.492
APU0000706212    ,2012,M10,       1.464
APU0000706212    ,2012,M11,       1.600
APU0000706212    ,2012,M12,       1.651
APU0000706212    ,2013,M01,       1.583
APU0000706212    ,2013,M02,       1.625
APU0000706212    ,2013,M03,       1.525
APU0000706212    ,2013,M04,       1.538
APU0000706212    ,2013,M05,       1.609
APU0000706212    ,2013,M06,       1.649
APU0000706212    ,2013,M07,       1.650
APU0000706212    ,2013,M08,       1.650
APU0000706212    ,2013,M09,       1.658
APU0000706212    ,2013,M10,       1.683
APU0000706212    ,2013,M11,       1.578
APU0000706212    ,2013,M12,       1.591
APU0000706212    ,2014,M01,       1.536
APU0000706212    ,2014,M02,       1.579
APU0000706212    ,2014,M03,       1.554
APU0000706212    ,2014,M04,       1.538
APU0000706212    ,2014,M05,       1.559
APU0000706212    ,2014,M06,       1.548
APU0000706212    ,2014,M07,       1.553
APU0000706212    ,2014,M08,       1.564
APU0000706212    ,2014,M09,       1.575
APU0000706212    ,2014,M10,       1.620
APU0000706212    ,2014,M11,       1.629
APU0000706212    ,2014,M12,       1.609
APU0000706212    ,2015,M01,       1.584
APU0000706212    ,2015,M02,       1.581
APU0000706212    ,2015,M03,       1.588
APU0000706212    ,2015,M04,       1.609
APU0000706212    ,2015,M05,       1.552
APU0000706212    ,2015,M06,       1.622
APU0000706212    ,2015,M07,       1.591
APU0000706212    ,2015,M08,       1.612
APU0000706212    ,2015,M09,       1.595
APU0000706212    ,2015,M10,       1.610
APU0000706212    ,2015,M11,       1.605
APU0000706212    ,2015,M12,       1.573
APU0000706212    ,2016,M01,       1.579
APU0000706212    ,2016,M02,       1.485
APU0000706212    ,2016,M03,       1.509
APU0000706212    ,2016,M04,       1.565
APU0000706212    ,2016,M05,       1.528
APU0000706212    ,2016,M06,       1.562
APU0000706212    ,2016,M07,       1.547
APU0000706212    ,2016,M08,       1.570
APU0000706212    ,2016,M09,       1.548
APU0000706212    ,2016,M10,       1.509
APU0000706212    ,2016,M11,       1.510
APU0000706212    ,2016,M12,       1.432
APU0000706212    ,2017,M01,       1.462
APU0000706212    ,2017,M02,       1.484
APU0000706212    ,2017,M03,       1.480
APU0000706212    ,2017,M04,       1.492
APU0000706212    ,2017,M05,       1.454
APU0000706212    ,2017,M06,       1.436
APU0000706212    ,2017,M07,       1.418
APU0000706212    ,2017,M08,       1.453
APU0000706212    ,2017,M09,       1.439
APU0000706212    ,2017,M10,       1.436
APU0000706212    ,2017,M11,       1.437
APU0000706212    ,2017,M12,       1.461
APU0000706212    ,2018,M01,       1.327
APU0000706212    ,2018,M02,       1.402
APU0000706212    ,2018,M03,       1.394
APU0000706212    ,2018,M04,       1.450
APU0000706212    ,2018,M05,       1.447
APU0000706212    ,2018,M06,       1.427
APU0000706212    ,2018,M07,       1.431
APU0000706212    ,2018,M08,       1.439
APU0000706212    ,2018,M09,       1.426
APU0000706212    ,2018,M10,       1.460
APU0000706212    ,2018,M11,       1.385
APU0000706212    ,2018,M12,       1.404
APU0000706212    ,2019,M01,       1.381
APU0000706212    ,2019,M02,       1.417
APU0000706212    ,2019,M03,       1.392
APU0000706212    ,2019,M04,       1.435
APU0000706212    ,2019,M05,       1.442
APU0000706212    ,2019,M06,       1.415
APU0000706212    ,2019,M07,       1.412
APU0000706212    ,2019,M08,       1.414
APU0000706212    ,2019,M09,       1.425
APU0000706212    ,2019,M10,       1.429
APU0000706212    ,2019,M11,       1.488
APU0000706212    ,2019,M12,       1.505
APU0000706212    ,2020,M01,       1.451
APU0000706212    ,2020,M02,       1.479
APU0000706212    ,2020,M03,       1.538
APU0000706212    ,2020,M04,       1.598
APU0000706212    ,2020,M05,       1.581
APU0000706212    ,2020,M06,       1.602
APU0000706212    ,2020,M07,       1.579
APU0000706212    ,2020,M08,       1.568
APU0000706212    ,2020,M09,       1.557
APU0000706212    ,2020,M10,       1.551
APU0000706212    ,2020,M11,       1.550
APU0000706212    ,2020,M12,       1.543
APU0000706212    ,2021,M01,       1.600
APU0000706212    ,2021,M02,       1.553
APU0000706212    ,2021,M03,       1.569
APU0000706212    ,2021,M04,       1.579
APU0000706212    ,2021,M05,       1.593
APU0000706212    ,2021,M06,       1.611
APU0000706212    ,2021,M07,       1.615
APU0000706212    ,2021,M08,       1.706
APU0000706212    ,2021,M09,       1.723
APU0000706212    ,2021,M10,       1.709
APU0000706212    ,2021,M11,       1.733
APU0000706212    ,2021,M12,       1.729
APU0000706212    ,2022,M01,       1.731
APU0000706212    ,2022,M02,       1.797
APU0000706212    ,2022,M03,       1.834
APU0000706212    ,2022,M04,       1.886
APU0000706212    ,2022,M05,       1.861
APU0000706212    ,2022,M06,       1.882
APU0000706212    ,2022,M07,       1.835
APU0000706212    ,2022,M08,       1.993
APU0000706212    ,2022,M09,       1.975
APU0000706212    ,2022,M10,       2.013
APU0000706212    ,2022,M11,       2.024
APU0000706212    ,2022,M12,       1.945
APU0000706212    ,2023,M01,       1.869
APU0000706212    ,2023,M02,       1.843
APU0000706212    ,2023,M03,       1.858
APU0000706212    ,2023,M04,       1.935
APU0000706212    ,2023,M05,       1.919
APU0000706212    ,2023,M06,       1.998
APU0000706212    ,2023,M07,       2.025
APU0000706212    ,2023,M08,       2.031
APU0000706212    ,2023,M09,       1.899
APU0000706212    ,2023,M10,       1.917
APU0000706212    ,2023,M11,       1.851
APU0000706212    ,2023,M12,       1.856
APU0000706212    ,2024,M01,       1.825
APU0000706212    ,2024,M02,       1.752
APU0000706212    ,2024,M03,       1.821
APU0000706212    ,2024,M04,       1.815
APU0000706212    ,2024,M05,       1.833
APU0000706212    ,2024,M06,       1.771
APU0000706212    ,2024,M07,       1.786
APU0000706212    ,2024,M08,       1.835
APU0000706212    ,2024,M09,       1.873
APU0000706212    ,2024,M10,       1.830
APU0000706212    ,2024,M11,       1.770
APU0000706212    ,2024,M12,       1.781
APU0000706212    ,2025,M01,       1.791
APU0000706212    ,2025,M02,       1.792
APU0000706212    ,2025,M03,       1.805
APU0000706212    ,2025,M04,       1.789
APU0000706212    ,2025,M05,       1.785
APU0000706212    ,2025,M06,       1.815
APU0000706212    ,2025,M07,       1.799
APU0000706212    ,2025,M08,       1.797
APU0000706212    ,2025,M09,       1.796
APU0000706212    ,2025,M10,           -
APU0000706212    ,2025,M11,       1.795
APU0000706212    ,2025,M12,       1.725
APU0000706212    ,2026,M01,       1.735
APU0000706212    ,2026,M02,       1.707
APU0000706212    ,2026,M03,       1.739
APU0000706212    ,2026,M04,       1.712
APU0000706212    ,2026,M05,       1.786
APU0000706212    ,2026,M06,       1.688
APU0000706311    ,1995,M01,       0.980
APU0000706311    ,1995,M02,       0.991
APU0000706311    ,1995,M03,       1.022
APU0000706311    ,1995,M04,       1.007
APU0000706311    ,1995,M05,       1.027
APU0000706311    ,1995,M06,       1.053
APU0000706311    ,1995,M07,       1.050
APU0000706311    ,1995,M08,       1.060
APU0000706311    ,1995,M09,       1.086
APU0000706311    ,1995,M10,       1.050
APU0000706311    ,1995,M11,       0.971
APU0000706311    ,1995,M12,       0.987
APU0000706311    ,1996,M01,       1.035
APU0000706311    ,1996,M02,       1.047
APU0000706311    ,1996,M03,       1.069
APU0000706311    ,1996,M04,       1.014
APU0000706311    ,1996,M05,       1.043
APU0000706311    ,1996,M06,       1.041
APU0000706311    ,1996,M07,       1.044
APU0000706311    ,1996,M08,       1.086
APU0000706311    ,1996,M09,       1.065
APU0000706311    ,1996,M10,       1.074
APU0000706311    ,1996,M11,       0.981
APU0000706311    ,1996,M12,       1.020
APU0000706311    ,1997,M01,       1.063
APU0000706311    ,1997,M02,       1.067
APU0000706311    ,1997,M03,       1.047
APU0000706311    ,1997,M04,       1.032
APU0000706311    ,1997,M05,       1.045
APU0000706311    ,1997,M06,       1.078
APU0000706311    ,1997,M07,       1.074
APU0000706311    ,1997,M08,       1.092
APU0000706311    ,1997,M09,       1.089
APU0000706311    ,1997,M10,       1.062
APU0000706311    ,1997,M11,       0.976
APU0000706311    ,1997,M12,       0.982
APU0000706311    ,1998,M01,       1.034
APU0000706311    ,1998,M02,       1.001
APU0000706311    ,1998,M03,       0.996
APU0000706311    ,1998,M04,       0.972
APU0000706311    ,1998,M05,       0.957
APU0000706311    ,1998,M06,       0.991
APU0000706311    ,1998,M07,       1.008
APU0000706311    ,1998,M08,       1.024
APU0000706311    ,1998,M09,       1.052
APU0000706311    ,1998,M10,       1.025
APU0000706311    ,1998,M11,       0.934
APU0000706311    ,1998,M12,       0.954
APU0000706311    ,1999,M01,       0.969
APU0000706311    ,1999,M02,       1.001
APU0000706311    ,1999,M03,       0.984
APU0000706311    ,1999,M04,       0.936
APU0000706311    ,1999,M05,       0.975
APU0000706311    ,1999,M06,       1.005
APU0000706311    ,1999,M07,       1.031
APU0000706311    ,1999,M08,       1.034
APU0000706311    ,1999,M09,       1.018
APU0000706311    ,1999,M10,       1.025
APU0000706311    ,1999,M11,       0.964
APU0000706311    ,1999,M12,       0.976
APU0000706311    ,2000,M01,       1.013
APU0000706311    ,2000,M02,       1.025
APU0000706311    ,2000,M03,       1.015
APU0000706311    ,2000,M04,       0.997
APU0000706311    ,2000,M05,       1.029
APU0000706311    ,2000,M06,       1.065
APU0000706311    ,2000,M07,       1.095
APU0000706311    ,2000,M08,       1.045
APU0000706311    ,2000,M09,       1.044
APU0000706311    ,2000,M10,       1.067
APU0000706311    ,2000,M11,       0.981
APU0000706311    ,2000,M12,       0.994
APU0000706311    ,2001,M01,       1.088
APU0000706311    ,2001,M02,       1.125
APU0000706311    ,2001,M03,       1.127
APU0000706311    ,2001,M04,       1.097
APU0000706311    ,2001,M05,       1.094
APU0000706311    ,2001,M06,       1.109
APU0000706311    ,2001,M07,       1.110
APU0000706311    ,2001,M08,       1.135
APU0000706311    ,2001,M09,       1.162
APU0000706311    ,2001,M10,       1.146
